#  E (eV)   dosup(E)     dosdw(E)   Int dos(E) EFermi =   13.715 eV
 -11.450  0.1435E-84  0.1435E-84  0.1150E-19
 -11.400  0.1435E-84  0.1435E-84  0.1150E-19
 -11.350  0.1435E-84  0.1435E-84  0.1150E-19
 -11.300  0.1435E-84  0.1435E-84  0.1150E-19
 -11.250  0.1435E-84  0.1435E-84  0.1150E-19
 -11.200  0.1435E-84  0.1435E-84  0.1150E-19
 -11.150  0.1435E-84  0.1435E-84  0.1150E-19
 -11.100  0.1435E-84  0.1435E-84  0.1150E-19
 -11.050  0.1435E-84  0.1435E-84  0.1150E-19
 -11.000  0.1435E-84  0.1435E-84  0.1150E-19
 -10.950  0.1435E-84  0.1435E-84  0.1150E-19
 -10.900  0.1435E-84  0.1435E-84  0.1150E-19
 -10.850  0.1435E-84  0.1435E-84  0.1150E-19
 -10.800  0.1435E-84  0.1435E-84  0.1150E-19
 -10.750  0.1435E-84  0.1435E-84  0.1150E-19
 -10.700  0.1435E-84  0.1435E-84  0.1150E-19
 -10.650  0.1435E-84  0.1435E-84  0.1150E-19
 -10.600  0.1435E-84  0.1435E-84  0.1150E-19
 -10.550  0.1435E-84  0.1435E-84  0.1150E-19
 -10.500  0.1435E-84  0.1435E-84  0.1150E-19
 -10.450  0.1435E-84  0.1435E-84  0.1150E-19
 -10.400  0.1435E-84  0.1435E-84  0.1150E-19
 -10.350  0.1435E-84  0.1435E-84  0.1150E-19
 -10.300  0.1435E-84  0.1435E-84  0.1150E-19
 -10.250  0.1435E-84  0.1435E-84  0.1150E-19
 -10.200  0.4556E-84  0.3689E-84  0.1150E-19
 -10.150  0.7296E-80  0.5317E-80  0.1150E-19
 -10.100  0.1301E-75  0.9563E-76  0.1150E-19
 -10.050  0.1771E-71  0.1313E-71  0.1150E-19
 -10.000  0.1842E-67  0.1377E-67  0.1150E-19
  -9.950  0.1462E-63  0.1103E-63  0.1150E-19
  -9.900  0.8860E-60  0.6741E-60  0.1150E-19
  -9.850  0.4101E-56  0.3147E-56  0.1150E-19
  -9.800  0.1449E-52  0.1122E-52  0.1150E-19
  -9.750  0.3912E-49  0.3054E-49  0.1150E-19
  -9.700  0.8064E-46  0.6349E-46  0.1150E-19
  -9.650  0.1269E-42  0.1008E-42  0.1150E-19
  -9.600  0.1526E-39  0.1223E-39  0.1150E-19
  -9.550  0.1402E-36  0.1132E-36  0.1150E-19
  -9.500  0.9833E-34  0.8012E-34  0.1150E-19
  -9.450  0.5269E-31  0.4331E-31  0.1150E-19
  -9.400  0.2157E-28  0.1788E-28  0.1150E-19
  -9.350  0.6748E-26  0.5642E-26  0.1150E-19
  -9.300  0.1613E-23  0.1360E-23  0.1150E-19
  -9.250  0.2947E-21  0.2506E-21  0.1153E-19
  -9.200  0.4115E-19  0.3530E-19  0.1535E-19
  -9.150  0.4394E-17  0.3802E-17  0.4251E-18
  -9.100  0.3587E-15  0.3130E-15  0.3401E-16
  -9.050  0.2240E-13  0.1972E-13  0.2140E-14
  -9.000  0.1071E-11  0.9504E-12  0.1032E-12
  -8.950  0.3917E-10  0.3507E-10  0.3815E-11
  -8.900  0.1097E-08  0.9908E-09  0.1082E-09
  -8.850  0.2356E-07  0.2145E-07  0.2359E-08
  -8.800  0.3878E-06  0.3561E-06  0.3955E-07
  -8.750  0.4898E-05  0.4536E-05  0.5112E-06
  -8.700  0.4753E-04  0.4438E-04  0.5107E-05
  -8.650  0.3547E-03  0.3340E-03  0.3954E-04
  -8.600  0.2040E-02  0.1937E-02  0.2384E-03
  -8.550  0.9060E-02  0.8673E-02  0.1125E-02
  -8.500  0.3121E-01  0.3011E-01  0.4191E-02
  -8.450  0.8392E-01  0.8158E-01  0.1247E-01
  -8.400  0.1783E+00  0.1745E+00  0.3010E-01
  -8.350  0.3057E+00  0.3009E+00  0.6044E-01
  -8.300  0.4392E+00  0.4338E+00  0.1041E+00
  -8.250  0.5562E+00  0.5504E+00  0.1594E+00
  -8.200  0.6523E+00  0.6464E+00  0.2244E+00
  -8.150  0.7236E+00  0.7188E+00  0.2965E+00
  -8.100  0.7562E+00  0.7540E+00  0.3720E+00
  -8.050  0.7441E+00  0.7445E+00  0.4464E+00
  -8.000  0.6995E+00  0.7016E+00  0.5165E+00
  -7.950  0.6392E+00  0.6416E+00  0.5805E+00
  -7.900  0.5756E+00  0.5776E+00  0.6382E+00
  -7.850  0.5228E+00  0.5240E+00  0.6905E+00
  -7.800  0.4898E+00  0.4908E+00  0.7395E+00
  -7.750  0.4693E+00  0.4709E+00  0.7865E+00
  -7.700  0.4493E+00  0.4513E+00  0.8316E+00
  -7.650  0.4330E+00  0.4341E+00  0.8749E+00
  -7.600  0.4313E+00  0.4312E+00  0.9181E+00
  -7.550  0.4425E+00  0.4417E+00  0.9623E+00
  -7.500  0.4541E+00  0.4532E+00  0.1008E+01
  -7.450  0.4607E+00  0.4598E+00  0.1054E+01
  -7.400  0.4631E+00  0.4624E+00  0.1100E+01
  -7.350  0.4594E+00  0.4591E+00  0.1146E+01
  -7.300  0.4498E+00  0.4496E+00  0.1191E+01
  -7.250  0.4407E+00  0.4400E+00  0.1235E+01
  -7.200  0.4324E+00  0.4320E+00  0.1278E+01
  -7.150  0.4182E+00  0.4185E+00  0.1320E+01
  -7.100  0.3999E+00  0.4000E+00  0.1360E+01
  -7.050  0.3906E+00  0.3893E+00  0.1399E+01
  -7.000  0.3955E+00  0.3934E+00  0.1438E+01
  -6.950  0.4041E+00  0.4026E+00  0.1479E+01
  -6.900  0.4036E+00  0.4031E+00  0.1519E+01
  -6.850  0.3925E+00  0.3923E+00  0.1558E+01
  -6.800  0.3782E+00  0.3775E+00  0.1596E+01
  -6.750  0.3685E+00  0.3671E+00  0.1633E+01
  -6.700  0.3667E+00  0.3646E+00  0.1669E+01
  -6.650  0.3711E+00  0.3687E+00  0.1706E+01
  -6.600  0.3788E+00  0.3761E+00  0.1744E+01
  -6.550  0.3865E+00  0.3835E+00  0.1783E+01
  -6.500  0.3908E+00  0.3879E+00  0.1822E+01
  -6.450  0.3901E+00  0.3874E+00  0.1860E+01
  -6.400  0.3885E+00  0.3849E+00  0.1899E+01
  -6.350  0.3926E+00  0.3867E+00  0.1938E+01
  -6.300  0.4085E+00  0.3992E+00  0.1978E+01
  -6.250  0.4458E+00  0.4299E+00  0.2022E+01
  -6.200  0.5191E+00  0.4905E+00  0.2073E+01
  -6.150  0.6411E+00  0.5951E+00  0.2135E+01
  -6.100  0.8049E+00  0.7467E+00  0.2212E+01
  -6.050  0.9668E+00  0.9151E+00  0.2306E+01
  -6.000  0.1053E+01  0.1033E+01  0.2411E+01
  -5.950  0.1007E+01  0.1032E+01  0.2512E+01
  -5.900  0.8345E+00  0.8967E+00  0.2599E+01
  -5.850  0.6068E+00  0.6794E+00  0.2663E+01
  -5.800  0.4053E+00  0.4627E+00  0.2707E+01
  -5.750  0.2724E+00  0.3054E+00  0.2736E+01
  -5.700  0.2059E+00  0.2195E+00  0.2757E+01
  -5.650  0.1820E+00  0.1853E+00  0.2775E+01
  -5.600  0.1778E+00  0.1764E+00  0.2793E+01
  -5.550  0.1836E+00  0.1789E+00  0.2811E+01
  -5.500  0.2069E+00  0.1966E+00  0.2831E+01
  -5.450  0.2632E+00  0.2430E+00  0.2857E+01
  -5.400  0.3631E+00  0.3301E+00  0.2891E+01
  -5.350  0.5027E+00  0.4593E+00  0.2939E+01
  -5.300  0.6540E+00  0.6113E+00  0.3003E+01
  -5.250  0.7704E+00  0.7425E+00  0.3078E+01
  -5.200  0.8106E+00  0.8067E+00  0.3159E+01
  -5.150  0.7637E+00  0.7842E+00  0.3237E+01
  -5.100  0.6526E+00  0.6896E+00  0.3304E+01
  -5.050  0.5189E+00  0.5593E+00  0.3358E+01
  -5.000  0.3998E+00  0.4329E+00  0.3399E+01
  -4.950  0.3124E+00  0.3342E+00  0.3431E+01
  -4.900  0.2573E+00  0.2691E+00  0.3458E+01
  -4.850  0.2314E+00  0.2349E+00  0.3481E+01
  -4.800  0.2312E+00  0.2277E+00  0.3504E+01
  -4.750  0.2512E+00  0.2415E+00  0.3529E+01
  -4.700  0.2925E+00  0.2747E+00  0.3557E+01
  -4.650  0.3686E+00  0.3390E+00  0.3592E+01
  -4.600  0.4844E+00  0.4454E+00  0.3639E+01
  -4.550  0.6094E+00  0.5738E+00  0.3698E+01
  -4.500  0.6879E+00  0.6708E+00  0.3766E+01
  -4.450  0.6821E+00  0.6902E+00  0.3835E+01
  -4.400  0.5925E+00  0.6229E+00  0.3895E+01
  -4.350  0.4461E+00  0.4902E+00  0.3942E+01
  -4.300  0.2840E+00  0.3293E+00  0.3973E+01
  -4.250  0.1485E+00  0.1832E+00  0.3989E+01
  -4.200  0.6216E-01  0.8215E-01  0.3997E+01
  -4.150  0.2048E-01  0.2911E-01  0.3999E+01
  -4.100  0.5256E-02  0.8053E-02  0.4000E+01
  -4.050  0.1043E-02  0.1726E-02  0.4000E+01
  -4.000  0.1595E-03  0.2851E-03  0.4000E+01
  -3.950  0.1874E-04  0.3622E-04  0.4000E+01
  -3.900  0.1689E-05  0.3532E-05  0.4000E+01
  -3.850  0.1167E-06  0.2640E-06  0.4000E+01
  -3.800  0.6173E-08  0.1511E-07  0.4000E+01
  -3.750  0.2499E-09  0.6620E-09  0.4000E+01
  -3.700  0.7738E-11  0.2219E-10  0.4000E+01
  -3.650  0.2014E-12  0.8316E-12  0.4000E+01
  -3.600  0.9623E-12  0.1162E-10  0.4000E+01
  -3.550  0.3874E-10  0.3925E-09  0.4000E+01
  -3.500  0.1198E-08  0.1015E-07  0.4000E+01
  -3.450  0.2834E-07  0.2011E-06  0.4000E+01
  -3.400  0.5138E-06  0.3053E-05  0.4000E+01
  -3.350  0.7139E-05  0.3555E-04  0.4000E+01
  -3.300  0.7612E-04  0.3180E-03  0.4000E+01
  -3.250  0.6237E-03  0.2188E-02  0.4000E+01
  -3.200  0.3935E-02  0.1162E-01  0.4001E+01
  -3.150  0.1917E-01  0.4774E-01  0.4004E+01
  -3.100  0.7245E-01  0.1528E+00  0.4016E+01
  -3.050  0.2137E+00  0.3837E+00  0.4045E+01
  -3.000  0.4966E+00  0.7661E+00  0.4109E+01
  -2.950  0.9229E+00  0.1240E+01  0.4217E+01
  -2.900  0.1402E+01  0.1672E+01  0.4370E+01
  -2.850  0.1795E+01  0.1944E+01  0.4557E+01
  -2.800  0.2004E+01  0.2020E+01  0.4759E+01
  -2.750  0.2014E+01  0.1917E+01  0.4955E+01
  -2.700  0.1852E+01  0.1671E+01  0.5131E+01
  -2.650  0.1562E+01  0.1336E+01  0.5276E+01
  -2.600  0.1210E+01  0.9862E+00  0.5386E+01
  -2.550  0.8748E+00  0.6968E+00  0.5465E+01
  -2.500  0.6191E+00  0.5028E+00  0.5521E+01
  -2.450  0.4574E+00  0.3905E+00  0.5563E+01
  -2.400  0.3643E+00  0.3283E+00  0.5598E+01
  -2.350  0.3119E+00  0.3046E+00  0.5628E+01
  -2.300  0.2976E+00  0.3359E+00  0.5660E+01
  -2.250  0.3413E+00  0.4471E+00  0.5700E+01
  -2.200  0.4648E+00  0.6394E+00  0.5755E+01
  -2.150  0.6636E+00  0.8658E+00  0.5831E+01
  -2.100  0.8866E+00  0.1052E+01  0.5928E+01
  -2.050  0.1063E+01  0.1165E+01  0.6040E+01
  -2.000  0.1170E+01  0.1241E+01  0.6160E+01
  -1.950  0.1251E+01  0.1329E+01  0.6289E+01
  -1.900  0.1341E+01  0.1398E+01  0.6426E+01
  -1.850  0.1398E+01  0.1359E+01  0.6564E+01
  -1.800  0.1339E+01  0.1166E+01  0.6689E+01
  -1.750  0.1133E+01  0.8717E+00  0.6789E+01
  -1.700  0.8380E+00  0.5794E+00  0.6860E+01
  -1.650  0.5507E+00  0.3657E+00  0.6906E+01
  -1.600  0.3447E+00  0.2494E+00  0.6936E+01
  -1.550  0.2405E+00  0.2109E+00  0.6958E+01
  -1.500  0.2180E+00  0.2208E+00  0.6980E+01
  -1.450  0.2428E+00  0.2536E+00  0.7005E+01
  -1.400  0.2800E+00  0.2864E+00  0.7033E+01
  -1.350  0.3036E+00  0.3039E+00  0.7064E+01
  -1.300  0.3078E+00  0.3077E+00  0.7095E+01
  -1.250  0.3054E+00  0.3069E+00  0.7125E+01
  -1.200  0.3029E+00  0.2987E+00  0.7155E+01
  -1.150  0.2881E+00  0.2709E+00  0.7183E+01
  -1.100  0.2500E+00  0.2251E+00  0.7207E+01
  -1.050  0.2015E+00  0.1841E+00  0.7226E+01
